sample_id,run_id_if_available,main_true,main_pred,turn_true,turn_pred,theta_true_deg,theta_pred_deg,theta_abs_err_deg,is_main_error,is_turn_error,is_transition_window,is_stall,is_slope,is_flat,is_theta_edge,is_flat_peak,main_conf,turn_conf,theta_error_rank,input_feature_stats
test_03263,54,2,2,-1,-1,6.75,7.15954780578613,0.409547805786133,false,false,false,false,true,false,false,false,0.999989135886586,0.999392794241419,2222,"{""gyro_z_mean"":0.19907910720212385,""gyro_z_rms"":0.21844789454533223,""I_sum_mean"":-0.2762738754681777,""I_sum_rms"":0.39641629875902534,""I_diff_abs_mean"":-0.9407431463478133,""I_diff_abs_rms"":1.0073835060026382,""v_hat_mean"":-0.5327439573593438,""v_hat_rms"":0.5327442505714,""kappa_proxy_mean"":-0.007600174118124414,""kappa_proxy_rms"":0.2989785319017089,""drive_load_proxy_mean"":0.5943714217282832,""drive_load_proxy_rms"":0.5945909398264619,""yaw_consistency_error_mean"":-0.20908707298804075,""yaw_consistency_error_rms"":0.22277734128152263}"
test_02804,3,2,2,0,-1,-4.5,-4.09119462966919,0.408805370330811,false,true,true,false,true,false,false,false,0.999877126226993,0.741541056920355,2223,"{""gyro_z_mean"":-0.030865561182508827,""gyro_z_rms"":0.12491485400769184,""I_sum_mean"":-0.014769728910323465,""I_sum_rms"":0.4726943443687482,""I_diff_abs_mean"":0.18302621247858042,""I_diff_abs_rms"":0.7938985732427146,""v_hat_mean"":1.2798143159598112,""v_hat_rms"":1.2809516221952202,""kappa_proxy_mean"":0.12169132562121376,""kappa_proxy_rms"":0.12257186590817118,""drive_load_proxy_mean"":-0.022314541653031483,""drive_load_proxy_rms"":0.9277563691604828,""yaw_consistency_error_mean"":0.03256039849679837,""yaw_consistency_error_rms"":0.10288956626278858}"
test_00386,2,2,2,0,0,-8.49999904632568,-8.09126091003418,0.408738136291504,false,false,false,false,true,false,true,false,0.99926170920083,0.987306040061166,2224,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":-0.42522213654592633,""I_sum_rms"":0.42522274948057226,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5891455113887787,""v_hat_rms"":0.5891455134411528,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":-1.031954693607986,""drive_load_proxy_rms"":1.0319547060374925,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_03440,12,2,2,1,1,4.5,4.90870237350464,0.408702373504639,false,false,false,false,true,false,false,false,0.999763693298057,0.725563064827482,2225,"{""gyro_z_mean"":0.5527179720811546,""gyro_z_rms"":0.5572131758142413,""I_sum_mean"":0.5085532888651869,""I_sum_rms"":0.5404722366241536,""I_diff_abs_mean"":-0.05405293330295535,""I_diff_abs_rms"":0.5834572606737513,""v_hat_mean"":0.8061054460704327,""v_hat_rms"":0.8063519940977154,""kappa_proxy_mean"":0.30387227050960064,""kappa_proxy_rms"":0.30411905867581335,""drive_load_proxy_mean"":0.5941827564965934,""drive_load_proxy_rms"":1.0817775410523471,""yaw_consistency_error_mean"":-0.5242588024120778,""yaw_consistency_error_rms"":0.5270703790598941}"
test_00595,3,2,2,0,0,2.49999976158142,2.09229803085327,0.407701730728149,false,false,false,false,true,false,false,false,0.999680647310297,0.941848989891381,2226,"{""gyro_z_mean"":-3.8019017754122615,""gyro_z_rms"":3.9041114892513153,""I_sum_mean"":0.9813490330707282,""I_sum_rms"":1.0729388967697338,""I_diff_abs_mean"":2.1011115961009637,""I_diff_abs_rms"":2.127729436131454,""v_hat_mean"":0.6651911791414022,""v_hat_rms"":0.6767111075531749,""kappa_proxy_mean"":-1.4814879181794822,""kappa_proxy_rms"":1.581981762481341,""drive_load_proxy_mean"":-1.132723449911282,""drive_load_proxy_rms"":1.528052988245988,""yaw_consistency_error_mean"":3.7571693807840347,""yaw_consistency_error_rms"":3.9436022317006376}"
test_03396,12,2,2,0,0,-6.49999952316284,-6.90746355056763,0.407464027404785,false,false,false,false,true,false,false,false,0.999930122508869,0.997185501035984,2227,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":-0.8090728418901563,""I_sum_rms"":0.8090742452263973,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5606691627763212,""v_hat_rms"":0.5606691651481962,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":-0.8161384100094438,""drive_load_proxy_rms"":0.8161385122975241,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_02582,2,0,0,0,-1,0.499999970197678,0.0926364809274673,0.407363474369049,false,true,false,false,true,true,false,false,0.999999752217435,0.996402417989835,2228,"{""gyro_z_mean"":-2.2673755697906017,""gyro_z_rms"":2.2673781336642778,""I_sum_mean"":2.6825485229492188,""I_sum_rms"":2.6825485229492188,""I_diff_abs_mean"":3.416936159133911,""I_diff_abs_rms"":3.416936159133911,""v_hat_mean"":2.2814359590411186,""v_hat_rms"":2.285606962732457,""kappa_proxy_mean"":-0.2107672787969932,""kappa_proxy_rms"":0.2121285807980396,""drive_load_proxy_mean"":1.7321150824427605,""drive_load_proxy_rms"":1.7322626445480362,""yaw_consistency_error_mean"":1.7949383733794093,""yaw_consistency_error_rms"":1.7960099884290892}"
test_01588,54,2,2,-1,0,6.59999942779541,6.19312286376953,0.406876564025879,false,true,false,false,true,false,false,false,0.999791392749829,0.541354486467278,2229,"{""gyro_z_mean"":-0.24978577974252403,""gyro_z_rms"":0.2521161954569699,""I_sum_mean"":0.7924033678136766,""I_sum_rms"":0.7924870671775311,""I_diff_abs_mean"":-0.9121371116489172,""I_diff_abs_rms"":0.9123544248085682,""v_hat_mean"":-0.09730031505750958,""v_hat_rms"":0.1090484653330199,""kappa_proxy_mean"":-0.3022928525460884,""kappa_proxy_rms"":0.3123518207189141,""drive_load_proxy_mean"":1.0583589458838105,""drive_load_proxy_rms"":1.0583639607787787,""yaw_consistency_error_mean"":0.28565338253974915,""yaw_consistency_error_rms"":0.288366693947399}"
test_02707,2,2,2,0,0,-8.49999904632568,-8.09339332580566,0.40660572052002,false,false,false,false,true,false,true,false,0.999262986640776,0.987410197783611,2230,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":-0.42494681174866855,""I_sum_rms"":0.42494710073179065,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5891254669986665,""v_hat_rms"":0.589125468276446,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":-1.0319027872756124,""drive_load_proxy_rms"":1.0319028027132522,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_00204,12,2,2,0,0,3.49999976158142,3.90624856948853,0.406248807907104,false,false,false,false,true,false,false,false,0.999998846017462,0.599993207911902,2231,"{""gyro_z_mean"":0.549867273773998,""gyro_z_rms"":0.5556820111350307,""I_sum_mean"":0.3210799341322854,""I_sum_rms"":0.39515756712985584,""I_diff_abs_mean"":-0.24173558571737885,""I_diff_abs_rms"":0.6435391177883577,""v_hat_mean"":0.9487478407099843,""v_hat_rms"":0.9487728627427583,""kappa_proxy_mean"":0.29648494091816247,""kappa_proxy_rms"":0.2966974072081968,""drive_load_proxy_mean"":0.460032687173225,""drive_load_proxy_rms"":1.0514255814220512,""yaw_consistency_error_mean"":-0.5328689962625504,""yaw_consistency_error_rms"":0.5369316075728032}"
test_02619,9,2,2,0,-1,-5.49999952316284,-5.90611696243286,0.40611743927002,false,true,false,false,true,false,false,false,0.999947626696064,0.744192287908982,2232,"{""gyro_z_mean"":-0.02405344719474556,""gyro_z_rms"":0.05908917786429611,""I_sum_mean"":0.4488075756817125,""I_sum_rms"":0.48946626234904983,""I_diff_abs_mean"":-0.388880142592825,""I_diff_abs_rms"":0.6323350951918775,""v_hat_mean"":0.867712005507201,""v_hat_rms"":0.8745439328389959,""kappa_proxy_mean"":0.09635459599667229,""kappa_proxy_rms"":0.09762054452510216,""drive_load_proxy_mean"":0.5262601592112333,""drive_load_proxy_rms"":0.8752573789657966,""yaw_consistency_error_mean"":0.05003586781640479,""yaw_consistency_error_rms"":0.07088651213942715}"
test_00592,40,0,0,-1,-1,-0.249999985098839,-0.655939400196075,0.405939400196075,false,false,true,false,true,true,false,false,0.99999855094984,0.999487957320904,2233,"{""gyro_z_mean"":0.3137238767230883,""gyro_z_rms"":0.3353226477873065,""I_sum_mean"":0.31719559896737337,""I_sum_rms"":0.33935961181522506,""I_diff_abs_mean"":-0.25755559853860177,""I_diff_abs_rms"":0.44425355209371936,""v_hat_mean"":-0.5572813395410776,""v_hat_rms"":0.5573199846625974,""kappa_proxy_mean"":0.5048038355380413,""kappa_proxy_rms"":0.7195285967140271,""drive_load_proxy_mean"":-0.0893279811280081,""drive_load_proxy_rms"":0.2809730467567453,""yaw_consistency_error_mean"":-0.3376405050512403,""yaw_consistency_error_rms"":0.3550915476191447}"
test_02536,60,2,2,-1,1,9.75,9.34433555603027,0.405664443969727,false,true,false,false,true,false,true,false,0.988932367656695,0.46108612392237,2234,"{""gyro_z_mean"":-0.29951691965106875,""gyro_z_rms"":0.30242715969327355,""I_sum_mean"":0.9679943965747952,""I_sum_rms"":0.9682685034574192,""I_diff_abs_mean"":-1.1680740304291248,""I_diff_abs_rms"":1.168557804227386,""v_hat_mean"":-0.42889405228197575,""v_hat_rms"":0.43018979916793754,""kappa_proxy_mean"":-1.0748173221945763,""kappa_proxy_rms"":1.0774137450877619,""drive_load_proxy_mean"":1.27683097217232,""drive_load_proxy_rms"":1.277552530090502,""yaw_consistency_error_mean"":0.3408386956434697,""yaw_consistency_error_rms"":0.34416763603078404}"
test_01368,2,2,2,0,0,-8.49999904632568,-8.09505748748779,0.404941558837891,false,false,false,false,true,false,true,false,0.999264011107057,0.98749580598229,2235,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":-0.4247593379113823,""I_sum_rms"":0.4247594748559218,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5891094505786896,""v_hat_rms"":0.5891094514347806,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":-1.0318352095782757,""drive_load_proxy_rms"":1.0318352246513631,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_03293,66,2,2,0,0,-7.09999942779541,-7.5048885345459,0.404889106750488,false,false,true,false,true,false,false,false,0.999891811056419,0.923707387549845,2236,"{""gyro_z_mean"":0.27880824636667967,""gyro_z_rms"":0.2790367427388121,""I_sum_mean"":-0.6964360941201448,""I_sum_rms"":0.6964387537729378,""I_diff_abs_mean"":-0.1334319785819389,""I_diff_abs_rms"":0.13545137612397187,""v_hat_mean"":-0.5833123167976737,""v_hat_rms"":0.583312322399191,""kappa_proxy_mean"":0.22445577231701463,""kappa_proxy_rms"":0.22784720018997404,""drive_load_proxy_mean"":-0.881269283592701,""drive_load_proxy_rms"":0.8812694904286141,""yaw_consistency_error_mean"":-0.2591239504981786,""yaw_consistency_error_rms"":0.2591663447918856}"
test_00238,2,2,2,1,0,9.49999904632568,9.09523105621338,0.404767990112305,false,true,false,false,true,false,true,false,0.999967498286449,0.854228810001015,2237,"{""gyro_z_mean"":-4.105252254754305,""gyro_z_rms"":4.126360991432011,""I_sum_mean"":-0.661208764417097,""I_sum_rms"":0.7098289181847683,""I_diff_abs_mean"":0.8306446825736202,""I_diff_abs_rms"":0.8543127193662833,""v_hat_mean"":1.9424758274108171,""v_hat_rms"":1.9458869684094557,""kappa_proxy_mean"":-0.692958356346935,""kappa_proxy_rms"":0.7036814004452462,""drive_load_proxy_mean"":0.1794833864987595,""drive_load_proxy_rms"":0.7187586774597531,""yaw_consistency_error_mean"":3.966777265071869,""yaw_consistency_error_rms"":3.9854099354294514}"
test_01227,27,2,2,-1,-1,-6.24999952316284,-6.65459394454956,0.404594421386719,false,false,false,false,true,false,false,false,0.999970922491997,0.971658074079319,2238,"{""gyro_z_mean"":0.10180773166939616,""gyro_z_rms"":0.10801676439140004,""I_sum_mean"":0.31219566776417196,""I_sum_rms"":0.3121989393986292,""I_diff_abs_mean"":0.5538821595255286,""I_diff_abs_rms"":0.5552977218748134,""v_hat_mean"":-0.5634273746982217,""v_hat_rms"":0.5634719856390332,""kappa_proxy_mean"":-0.5506005701608956,""kappa_proxy_rms"":0.5633240037245765,""drive_load_proxy_mean"":-0.7180151995271444,""drive_load_proxy_rms"":0.7184903932087092,""yaw_consistency_error_mean"":-0.09566360314784106,""yaw_consistency_error_rms"":0.10204046918819477}"
test_03380,22,2,2,0,1,-9.5251407623291,-9.12069129943848,0.404449462890625,false,true,false,false,true,false,true,false,0.998074514127315,0.944865708361708,2239,"{""gyro_z_mean"":0.3649263083934784,""gyro_z_rms"":0.3649263083934784,""I_sum_mean"":0.2944885373581201,""I_sum_rms"":0.29448939012238984,""I_diff_abs_mean"":-1.4618049329146743,""I_diff_abs_rms"":1.4618784146216712,""v_hat_mean"":-0.6013576658442616,""v_hat_rms"":0.6013601816428159,""kappa_proxy_mean"":0.8197426395490766,""kappa_proxy_rms"":0.8198506484646019,""drive_load_proxy_mean"":-1.1596942003816366,""drive_load_proxy_rms"":1.1597420764725868,""yaw_consistency_error_mean"":-0.34663463733159006,""yaw_consistency_error_rms"":0.34663464780836156}"
test_01775,9,2,2,0,0,-9.49999904632568,-9.90362453460693,0.40362548828125,false,false,false,false,true,false,true,false,0.999999845300963,0.72919267393852,2240,"{""gyro_z_mean"":-0.30861315387301147,""gyro_z_rms"":0.309052408824602,""I_sum_mean"":0.7453857446089387,""I_sum_rms"":0.790264112431184,""I_diff_abs_mean"":1.3912868713960052,""I_diff_abs_rms"":1.4079337429744645,""v_hat_mean"":-0.39976142323575914,""v_hat_rms"":0.4013684639753152,""kappa_proxy_mean"":-0.9222181518562138,""kappa_proxy_rms"":0.9374120831271832,""drive_load_proxy_mean"":-1.4979289812035859,""drive_load_proxy_rms"":1.5123069304614631,""yaw_consistency_error_mean"":0.30707505089230835,""yaw_consistency_error_rms"":0.30774694690620547}"
test_03482,60,2,2,1,-1,9.75,9.34646987915039,0.403530120849609,false,true,false,false,true,false,true,false,0.999967555854613,0.788372610921763,2241,"{""gyro_z_mean"":-0.22325891070067883,""gyro_z_rms"":0.23384218123783193,""I_sum_mean"":0.3103211794514209,""I_sum_rms"":0.3678559654482089,""I_diff_abs_mean"":-1.6001666937954724,""I_diff_abs_rms"":1.610187168421975,""v_hat_mean"":-0.4735462225507945,""v_hat_rms"":0.47357879926145774,""kappa_proxy_mean"":-1.075975479092449,""kappa_proxy_rms"":1.0915197738899574,""drive_load_proxy_mean"":0.9382179392850958,""drive_load_proxy_rms"":0.9556927659889245,""yaw_consistency_error_mean"":0.2284300182654988,""yaw_consistency_error_rms"":0.2442121007452544}"
test_00301,3,2,2,0,-1,6.49999952316284,6.0965747833252,0.403424739837646,false,true,false,false,true,false,false,false,0.928967490506481,0.681975639208455,2242,"{""gyro_z_mean"":-0.3884732818696648,""gyro_z_rms"":0.38867378787006895,""I_sum_mean"":0.9046664889901876,""I_sum_rms"":0.90543882373062,""I_diff_abs_mean"":-1.0763088488020003,""I_diff_abs_rms"":1.0775614043539017,""v_hat_mean"":-0.3375286031514406,""v_hat_rms"":0.3413199633620713,""kappa_proxy_mean"":-0.9099617777392268,""kappa_proxy_rms"":0.9239485612214746,""drive_load_proxy_mean"":1.1475745802745223,""drive_load_proxy_rms"":1.1482960337178765,""yaw_consistency_error_mean"":0.44727086555212736,""yaw_consistency_error_rms"":0.44747614588290274}"
test_01242,56,2,2,-1,-1,7.74999904632568,7.34676265716553,0.403236389160156,false,false,false,false,true,false,false,false,0.994080944716033,0.560264766527085,2243,"{""gyro_z_mean"":-0.34419165877625346,""gyro_z_rms"":0.3450688265920238,""I_sum_mean"":0.8656505229882896,""I_sum_rms"":0.8659979397790477,""I_diff_abs_mean"":-1.0175219881348312,""I_diff_abs_rms"":1.0181071315924486,""v_hat_mean"":-0.26603926124516875,""v_hat_rms"":0.2695676579881122,""kappa_proxy_mean"":-0.6437034758273512,""kappa_proxy_rms"":0.6555756604526217,""drive_load_proxy_mean"":1.1270613772794604,""drive_load_proxy_rms"":1.1271446378150027,""yaw_consistency_error_mean"":0.3904266164172441,""yaw_consistency_error_rms"":0.3914651921734995}"
test_03114,41,0,0,0,1,0.75,0.347439229488373,0.402560770511627,false,true,false,false,true,true,false,false,0.998576884451589,0.377694233571616,2244,"{""gyro_z_mean"":0.30799630284309387,""gyro_z_rms"":0.30799630284309387,""I_sum_mean"":-1.9031078815460205,""I_sum_rms"":1.9031078815460205,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.681799054145813,""v_hat_rms"":0.681799054145813,""kappa_proxy_mean"":0.2038784365868196,""kappa_proxy_rms"":0.20387843693024715,""drive_load_proxy_mean"":-0.2062744228169322,""drive_load_proxy_rms"":0.2062923271596765,""yaw_consistency_error_mean"":-0.23406670987606049,""yaw_consistency_error_rms"":0.23406670987606049}"
test_01710,2,2,2,1,1,-7.5,-7.90245819091797,0.402458190917969,false,false,false,false,true,false,false,false,0.999802312541702,0.999999807695413,2245,"{""gyro_z_mean"":0.2977003105916083,""gyro_z_rms"":0.2977216671822642,""I_sum_mean"":-0.5885299581568688,""I_sum_rms"":0.5914679408954767,""I_diff_abs_mean"":0.7848679972812533,""I_diff_abs_rms"":0.7884728237321365,""v_hat_mean"":-0.58631981164217,""v_hat_rms"":0.5863198118160082,""kappa_proxy_mean"":0.33860694128088653,""kappa_proxy_rms"":0.33914568511107096,""drive_load_proxy_mean"":-0.9244413324631751,""drive_load_proxy_rms"":0.9244413661600317,""yaw_consistency_error_mean"":-0.2795868907123804,""yaw_consistency_error_rms"":0.2796052520397186}"
test_00382,56,2,2,1,1,7.59999990463257,7.19783401489258,0.40216588973999,false,false,true,false,true,false,false,false,0.999783180093175,0.9942375247825,2246,"{""gyro_z_mean"":0.6353662637993693,""gyro_z_rms"":0.6355198344057812,""I_sum_mean"":0.9021945120766759,""I_sum_rms"":0.902253928099895,""I_diff_abs_mean"":0.4700484781060368,""I_diff_abs_rms"":0.47018634903131823,""v_hat_mean"":0.04048139681867724,""v_hat_rms"":0.06103958140089529,""kappa_proxy_mean"":0.4818960065022111,""kappa_proxy_rms"":0.48277753058412015,""drive_load_proxy_mean"":1.1354845138266683,""drive_load_proxy_rms"":1.1354874499955363,""yaw_consistency_error_mean"":-0.623939951416105,""yaw_consistency_error_rms"":0.6241362866512737}"
test_01625,2,2,2,0,0,-8.49999904632568,-8.09804058074951,0.401958465576172,false,false,false,false,true,false,true,false,0.999265809471025,0.987686438659274,2247,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":-0.42444514227099717,""I_sum_rms"":0.4244451478629382,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5890653352253139,""v_hat_rms"":0.5890653355750703,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":-1.0316019160673022,""drive_load_proxy_rms"":1.0316019205274807,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_00926,9,2,2,1,0,-4.5,-4.90189695358276,0.401896953582764,false,true,false,false,true,false,false,false,0.9999999289217,0.749960602620121,2248,"{""gyro_z_mean"":-4.228207549080253,""gyro_z_rms"":4.2310302232789505,""I_sum_mean"":0.9991793036460876,""I_sum_rms"":0.9991793036460876,""I_diff_abs_mean"":2.1149027347564697,""I_diff_abs_rms"":2.1149027347564697,""v_hat_mean"":0.41214900743216276,""v_hat_rms"":0.42255848514958694,""kappa_proxy_mean"":-2.2424246734008193,""kappa_proxy_rms"":2.247806863455289,""drive_load_proxy_mean"":-1.386923405341804,""drive_load_proxy_rms"":1.3869377971527168,""yaw_consistency_error_mean"":4.858825996518135,""yaw_consistency_error_rms"":4.859440524043494}"
